movie_id,genre,company_name,company_country,movie_country,lang,adult,belongs_to_collection,budget,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,title,video,vote_average,vote_count
766798,Drama,El Deseo,ES,ES,Spanish,False,FALSE,0,tt12618926,es,Madres paralelas,"Two unmarried women who have become pregnant by accident and are about to give birth meet in a hospital room: Janis, in her late-thirties, unrepentant and happy; Ana, a teenager, remorseful and frightened.",32.522,10/8/2021,23099858,123,Released,Parallel Mothers,False,6.8,936
768744,Science Fiction,movic,JP,JP,Japanese,False,My Hero Academia Collection,0,tt13544716,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",37.655,8/6/2021,46940541,105,Released,My Hero Academia: World Heroes' Mission,False,7.6,560
769749,Romance,Roadside Attractions,US,US,English,False,FALSE,0,tt8760280,en,Finding You,"Finley, a talented aspiring violinist, meets Beckett, a famous young movie star, on the way to her college semester abroad program in a small coastal village in Ireland. An unexpected romance emerges as the heartthrob Beckett leads the uptight Finley on an adventurous reawakening, and she emboldens him to take charge of his future, until the pressures of his stardom get in the way.",42.62,5/13/2021,3300000,119,Released,Finding You,False,6.9,196
770156,Family,Future Movie Productions,US,US,English,False,FALSE,0,tt11916254,en,Lucy Shimmers and the Prince of Peace,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,36.246,10/19/2020,0,87,Released,Lucy Shimmers and the Prince of Peace,False,8.372,293
773621,Drama,Shuka,JP,JP,Japanese,False,FALSE,0,tt13210990,ja,夏目友人帳 石起こしと怪しき来訪者,"The film will be made up of two stories: ""Ishi Okoshi"" and ""Ayashiki Raihousha."" In ""Ishi Okoshi,"" Natsume meets a small youkai called Mitsumi in a forest. Mitsumi is entrusted to wake up the divine youkai ""Iwatetsu"" from its deep slumber. Mitsumi weighs on Natsume's mind, so he sets out to help Mitsumi with his task. In ""Ayashiki Raihousha,"" a mysterious visitor appears in front of Tanuma. Nearly every day, the visitor visits Tanuma, talks to him a little, and then leaves. Natsume, who knows the visitor is a youkai, worries for Tanuma, but Tanuma enjoys these exchanges with the youkai. The youkai means no harm, but Tanuma's health slowly starts to deteriorate.",34.284,1/16/2021,0,52,Released,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,False,7.5,13
774370,Action,DreamWorks Animation,US,US,English,False,FALSE,0,tt10954718,en,Dog Man,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",76.007,1/24/2025,0,89,Released,Dog Man,False,4.0,2
774531,Drama,Walt Disney Pictures,US,US,English,False,FALSE,0,tt5177114,en,Young Woman and the Sea,"This is the extraordinary true story of Trudy Ederle, the first woman to successfully swim the English Channel. Through the steadfast support of her older sister and supportive trainers, she overcame adversity and the animosity of a patriarchal society to rise through the ranks of the Olympic swimming team and complete the 21-mile trek from France to England.",33.667,5/31/2024,581725,129,Released,Young Woman and the Sea,False,7.893,318
774825,Comedy,Bardel Entertainment,CA,US,English,False,Ice Age Collection,0,tt13634480,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,61.732,1/28/2022,0,82,Released,The Ice Age Adventures of Buck Wild,False,6.617,1709
776503,Romance,Vendôme Pictures,US,US,English,False,FALSE,10000000,tt10366460,en,CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",35.797,8/13/2021,1905058,112,Released,CODA,False,7.936,2276
776797,Horror,Machi Xcelsior Studios,TW,TW,Mandarin,False,FALSE,0,tt13872248,zh,哭悲,"A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things imaginable.",37.821,1/22/2021,0,99,Released,The Sadness,False,6.792,877
779782,Drama,Jane Startz Productions,US,US,German,False,FALSE,0,tt2935622,en,The School for Good and Evil,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,54.335,10/19/2022,0,149,Released,The School for Good and Evil,False,7.054,1254
779816,War,2DUX²,US,US,English,False,Wonder Collection,20000000,tt11068094,en,White Bird,"After being expelled from Beecher Prep for his treatment of a classmate with a facial deformity, Julian has struggled to fit in at his new school. To transform his life, Julian's grandmother finally reveals her own story of courage of her youth in Nazi-occupied France, where a classmate shelters her from mortal danger.",37.887,10/25/2023,8799528,121,Released,White Bird,False,8.0,128
783110,Action,Filmmaker R&K,KR,KR,Korean,False,FALSE,0,tt28106766,ko,밀수,"During the 1970s, in Kunchon, there were women divers who were able to dive without equipment, including two best friends Choon-ja and Jin-sook, Jin-sook's brother and Hammer. They always collected seafood under water for living. But, as fewer factories started to be built near the beach, the women divers started to have trouble with what they were doing for living. Without any choice, the ship crews decided to join the smuggling business in the water to seek a way for their living. But the smuggling business in their village got too big for Jin-sook's family to handle and the peaceful village was gradually broken.",89.956,7/26/2023,0,129,Released,Smugglers,False,6.7,50
784651,Drama,Prime Focus,IN,IN,Hindi,False,FALSE,30069500,tt13818368,hi,फाइटर,"As India faces a militant attack in Kashmir, the country’s best combat aviators join forces under a reckless yet brilliant squadron leader to form 'Air Dragons', faces mortal dangers and their inner demons.",37.79,1/24/2024,43160558,167,Released,Fighter,False,6.1,129
785084,Drama,Protozoa Pictures,US,US,English,False,FALSE,3000000,tt13833688,en,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,68.127,12/9/2022,55101305,117,Released,The Whale,False,7.8,3983
785542,Drama,Screen Scotland,GB,GB,English,False,FALSE,0,tt11687002,en,The Outrun,"Fresh out of rehab, Rona returns to the Orkney Islands—a place both wild and beautiful, right off the Scottish coast. Now 29 and after more than a decade of living life on the edge in London, where she both found and lost love, Rona attempts to come to terms with her troubled past. As she reconnects with the dramatic landscape where she grew up, memories of her traumatic childhood merge with more recent challenging events that have set her on the path to recovery.",67.776,9/27/2024,3983828,118,Released,The Outrun,False,6.955,134
786892,Science Fiction,Domain Entertainment,US,US,English,False,Mad Max Collection,170000000,tt12037194,en,Furiosa: A Mad Max Saga,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.",196.592,5/22/2024,173775791,149,Released,Furiosa: A Mad Max Saga,False,7.506,3807
787699,Comedy,Heyday Films,GB,GB,English,False,Wonka Collection,125000000,tt6166392,en,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",130.54,12/6/2023,632302312,117,Released,Wonka,False,7.102,3707
787752,Thriller,Legendary Pictures,US,US,Portuguese,False,FALSE,0,tt13403046,en,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",37.235,3/3/2022,0,115,Released,Fresh,False,6.99,1616
791042,Action,Farpoint Films,CA,US,English,False,FALSE,0,tt10831486,en,Levels,"After witnessing his girlfriend's murder, a man risks everything - including reality itself - to discover the truth.",246.702,11/1/2024,0,92,Released,Levels,False,5.5,49
791373,Action,Access Entertainment,US,US,English,False,FALSE,70000000,tt12361974,en,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",95.477,3/18/2021,0,242,Released,Zack Snyder's Justice League,False,8.129,10087
792293,Drama,Black Bear Pictures,US,US,Spanish,False,FALSE,30000000,tt13957560,en,Dumb Money,"Vlogger Keith Gill sinks his life savings into GameStop stock and posts about it. When social media starts blowing up, so do his life and the lives of everyone following him. As a stock tip becomes a movement, everyone gets rich—until the billionaires fight back, and both sides find their worlds turned upside down.",48.538,9/15/2023,20703794,105,Released,Dumb Money,False,6.718,579
792307,Science Fiction,Limp,GB,US,English,False,FALSE,35000000,tt14230458,en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",91.516,12/7/2023,117607117,141,Released,Poor Things,False,7.7,4401
792614,Romance,Centre National du Cinéma et de L'image Animée,FR,FR,French,False,FALSE,6700000,tt18224752,fr,Complètement Cramé !,"Since his wife's death, Andrew Blake is depressed. In an ultimate impetus, he leaves London to go back to France, in the house he met her. This journey through happy days memories won't go as planned.",46.981,11/1/2023,0,100,Released,Mr. Blake At Your Service!,False,6.6,58
795514,Drama,Clear Horizon Entertainment,US,US,English,False,FALSE,0,tt11847410,en,The Fallout,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",51.087,3/17/2021,0,96,Released,The Fallout,False,7.6,1144
796499,Action,Pantaleon Films,DE,US,English,False,Army of the Dead Collection,30000000,tt13024674,en,Army of Thieves,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,38.183,10/29/2021,46900000,127,Released,Army of Thieves,False,6.837,2062
799155,Action,JA Entertainment,IN,IN,Hindi,False,FALSE,9600000,tt7529298,hi,Attack,"With the Parliament under siege, India’s first super soldier Arjun Shergill is tasked to get hold of the terrorists in time, save the Prime Minister from their clutches and stop a dirty bomb from exploding and destroying Delhi.",49.333,4/1/2022,2600000,123,Released,Attack,False,6.7,207
